fullName,organizations,location,status,typeOfDeath,startDisplay,mtpage,type,motiveConfirmed,charges
Salih Saif Aldin,The Washington Post,Iraq,Killed,Murder,"October 14, 2007",https://cpj.org/data/people/salih-saif-aldin/,Journalist,Confirmed,
Salko Hondo,Oslobodjenje,Bosnia,Killed,Crossfire,"July 1, 1992",https://cpj.org/data/people/salko-hondo/,Journalist,Confirmed,
Salvador Adame Pardo,6TV,Mexico,Killed,Murder,"June 1, 2017",https://cpj.org/data/people/salvador-adame-pardo/,Journalist,Confirmed,
Salvador Medina Velázquez,FM Ñemity,Paraguay,Killed,Murder,"January 5, 2001",https://cpj.org/data/people/salvador-medina-velazquez/,Journalist,Confirmed,
Sam Nimfa-Jan,Details,Nigeria,Killed,Dangerous Assignment,"May 27, 1999",https://cpj.org/data/people/sam-nimfa-jan/,Journalist,Confirmed,
Saman Abdullah Izzedine,Kirkuk TV,Iraq,Killed,Murder,"April 15, 2005",https://cpj.org/data/people/saman-abdullah-izzedine/,Journalist,Confirmed,
Sameeh Al-Nady,Al-Aqsa TV,Israel and the Occupied Palestinian Territory,Killed,Dangerous Assignment,"October 18, 2023",https://cpj.org/data/people/sameeh-al-nady/,Journalist,Confirmed,
Sameh al-Aryan,Al-Aqsa TV,Israel and the Occupied Palestinian Territory,Killed,Crossfire,"July 30, 2014",https://cpj.org/data/people/sameh-al-aryan/,Journalist,Confirmed,
Samer Abu Daqqa,Al-Jazeera Arabic,Israel and the Occupied Palestinian Territory,Killed,Dangerous Assignment,"December 15, 2023",https://cpj.org/data/people/samer-abu-daqqa/,Journalist,Confirmed,
Samer Mohammed Aboud,"Free Deir al-Zour Radio, Development Interaction Network",Syria,Killed,Murder,"June 25, 2016",https://cpj.org/data/people/samer-mohammed-aboud/,Journalist,Confirmed,
Sami Abu Amin,Al-Ikhbariya,Syria,Killed,Crossfire,"June 27, 2012",https://cpj.org/data/people/sami-abu-amin/,Journalist,Confirmed,
Sami Jawdat Rabah,Syrian Observatory for Human Rights,Syria,Killed,Murder,"June 25, 2016",https://cpj.org/data/people/sami-jawdat-rabah/,Journalist,Confirmed,
Samim Faramarz,TOLO News,Afghanistan,Killed,Dangerous Assignment,"September 5, 2018",https://cpj.org/data/people/samim-faramarz/,Journalist,Confirmed,
Samir Qassir,Al-Nahar,Lebanon,Killed,Murder,"June 2, 2005",https://cpj.org/data/people/samir-qassir/,Journalist,Confirmed,
Samson Boyi,The Scope,Nigeria,Killed,Crossfire,"November 5, 1999",https://cpj.org/data/people/samson-boyi/,Journalist,Confirmed,
Samuel Romã,Radio Conquista FM,Brazil,Killed,Murder,"April 20, 2004",https://cpj.org/data/people/samuel-roma/,Journalist,Confirmed,
Samuel Wazizi,Chillen Muzik TV,Cameroon,Killed,Unknown,"August 17, 2019",https://cpj.org/data/people/samuel-wazizi/,Journalist,Confirmed,
Sandeep Sharma,News World,India,Killed,Murder,"March 26, 2018",https://cpj.org/data/people/sandeep-sharma/,Journalist,Confirmed,
Sander Thoenes,Freelancer,East Timor,Killed,Murder,"September 21, 1999",https://cpj.org/data/people/sander-thoenes/,Journalist,Confirmed,
Santiago Ilídio Andrade,Bandeirantes,Brazil,Killed,Dangerous Assignment,"February 10, 2014",https://cpj.org/data/people/santiago-ilidio-andrade/,Journalist,Confirmed,
Santos Gatchalian,DXGO,Philippines,Killed,Murder,"November 23, 2009",https://cpj.org/data/people/santos-gatchalian/,Journalist,Confirmed,
Saoman Conteh,New Tablet,Sierra Leone,Killed,Dangerous Assignment,"May 8, 2000",https://cpj.org/data/people/saoman-conteh/,Journalist,Confirmed,
Saqib Khan,Ummat,Pakistan,Killed,Dangerous Assignment,"November 22, 2012",https://cpj.org/data/people/saqib-khan/,Journalist,Confirmed,
Sardasht Osman,Freelance,Iraq,Killed,Murder,"May 5, 2010",https://cpj.org/data/people/sardasht-osman/,Journalist,Confirmed,
Sari Mansour,Quds News Network,Israel and the Occupied Palestinian Territory,Killed,Dangerous Assignment,"November 18, 2023",https://cpj.org/data/people/sari-mansour/,Journalist,Confirmed,
Sarmad Hamdi Shaker,Baghdad TV,Iraq,Killed,Murder,"June 27, 2007",https://cpj.org/data/people/sarmad-hamdi-shaker/,Journalist,Confirmed,
Sarwa Abdul-Wahab,Freelance,Iraq,Killed,Murder,"May 4, 2008",https://cpj.org/data/people/sarwa-abdul-wahab/,Journalist,Confirmed,
Satoru Someya,Freelance,Japan,Killed,Murder,"September 6, 2003",https://cpj.org/data/people/satoru-someya/,Journalist,Confirmed,
Sattar Beheshti,Freelance,Iran,Killed,Dangerous Assignment,"November 3, 2012",https://cpj.org/data/people/sattar-beheshti/,Journalist,Confirmed,
Sayed Mehdi Husaini,Jomhor News Agency,Afghanistan,Killed,Dangerous Assignment,"December 28, 2017",https://cpj.org/data/people/sayed-mehdi-husaini/,Journalist,Confirmed,
Sayeed Khuda Dad Ahamdi,Afghan Voice Agency,Afghanistan,Killed,Dangerous Assignment,"December 28, 2017",https://cpj.org/data/people/sayeed-khuda-dad-ahamdi/,Journalist,Confirmed,
Sayfettin Tepe,Yeni Politika,Turkey,Killed,Murder,"August 29, 1995",https://cpj.org/data/people/sayfettin-tepe/,Journalist,Confirmed,
Sayomchai Vijitwittayapong,Matichon,Thailand,Killed,Murder,"January 10, 1998",https://cpj.org/data/people/sayomchai-vijitwittayapong/,Journalist,Confirmed,
Selvarajah Rajeewarnam,Uthayan,Sri Lanka,Killed,Murder,"April 29, 2007",https://cpj.org/data/people/selvarajah-rajeewarnam/,Journalist,Confirmed,
Semko Karim Mohyideen,Freelance,Iraq,Killed,Crossfire,"February 1, 2004",https://cpj.org/data/people/semko-karim-mohyideen/,Journalist,Confirmed,
Serge Maheshe,Radio Okapi,Democratic Republic of the Congo,Killed,Murder,"June 13, 2007",https://cpj.org/data/people/serge-maheshe/,Journalist,Confirmed,
Sergei Krasilnikov,Ostankino Television Company,Russia,Killed,Dangerous Assignment,"October 3, 1993",https://cpj.org/data/people/sergei-krasilnikov/,Journalist,Confirmed,
Serhiy Nikolayev,Segodnya,Ukraine,Killed,Crossfire,"February 28, 2015",https://cpj.org/data/people/serhiy-nikolayev/,Journalist,Confirmed,
Shafiq Amiri,Khurshid TV,Afghanistan,Killed,Murder,"May 30, 2020",https://cpj.org/data/people/shafiq-amiri/,Journalist,Confirmed,
Shafiullah Khan,The News,Pakistan,Killed,Dangerous Assignment,"June 17, 2011",https://cpj.org/data/people/shafiullah-khan/,Journalist,Confirmed,
Shah Marai,Agence France-Presse,Afghanistan,Killed,Murder,"April 30, 2018",https://cpj.org/data/people/shah-marai/,Journalist,Confirmed,
Shahid Soomro,Kawish,Pakistan,Killed,Murder,"October 20, 2002",https://cpj.org/data/people/shahid-soomro/,Journalist,Confirmed,
Shahid Zehri,Metro 1 News,Pakistan,Killed,Murder,"October 10, 2021",https://cpj.org/data/people/shahid-zehri/,Journalist,Confirmed,
Shahir al-Muaddamani,Local Council of Deraya City Media Office,Syria,Killed,Crossfire,"August 16, 2013",https://cpj.org/data/people/shahir-al-muaddamani/,Journalist,Confirmed,
Shaima El-Gazzar,Al-Majedat network,Israel and the Occupied Palestinian Territory,Killed,Dangerous Assignment,"December 3, 2023",https://cpj.org/data/people/shaima-el-gazzar/,Journalist,Confirmed,
Shamil Gigayev,Nokh Cho TV,Russia,Killed,Crossfire,"October 29, 1999",https://cpj.org/data/people/shamil-gigayev/,Journalist,Confirmed,
Shamkhan Kagirov,Rossiskaya Gazeta and Vozrozheniye,Russia,Killed,Crossfire,"December 13, 1995",https://cpj.org/data/people/shamkhan-kagirov/,Journalist,Confirmed,
Shamsur Rahman,Janakantha,Bangladesh,Killed,Murder,"July 16, 2000",https://cpj.org/data/people/shamsur-rahman/,Journalist,Confirmed,
Shan Dahar,Abb Takk Television,Pakistan,Killed,Murder,"January 1, 2014",https://cpj.org/data/people/shan-dahar/,Journalist,Confirmed,
Shantanu Bhowmik,Dinraat,India,Killed,Dangerous Assignment,"September 20, 2017",https://cpj.org/data/people/shantanu-bhowmik/,Journalist,Confirmed,
Shao Yunhuan,Xinhua News Agency,Yugoslavia,Killed,Crossfire,"May 8, 1999",https://cpj.org/data/people/shao-yunhuan/,Journalist,Confirmed,
Shareef Okasha,Freelance,Israel and the Occupied Palestinian Territory,Killed,Dangerous Assignment,"January 10, 2024",https://cpj.org/data/people/shareef-okasha/,Journalist,Confirmed,
Shashikant Warishe,Mahanagari Times,India,Killed,Murder,"February 7, 2023",https://cpj.org/data/people/shashikant-warishe/,Journalist,Confirmed,
Shehab Mohammad al-Hiti,Baghdad al-Youm,Iraq,Killed,Murder,"October 28, 2007",https://cpj.org/data/people/shehab-mohammad-al-hiti/,Journalist,Confirmed,
Shehzad Ahmed,Aaj News,Pakistan,Killed,Dangerous Assignment,"August 8, 2016",https://cpj.org/data/people/shehzad-ahmed/,Journalist,Confirmed,
Sheikh Belaluddin,Sangram,Bangladesh,Killed,Murder,"February 11, 2005",https://cpj.org/data/people/sheikh-belaluddin/,Journalist,Confirmed,
Sheikh Nur Mohamed Abkey,Radio Mogadishu,Somalia,Killed,Murder,"May 4, 2010",https://cpj.org/data/people/sheikh-nur-mohamed-abkey/,Journalist,Confirmed,
Shifa Zikri Ibrahim (Shifa Gardi),Rudaw TV,Iraq,Killed,Crossfire,"February 25, 2017",https://cpj.org/data/people/shifa-zikri-ibrahim-shifa-gardi/,Journalist,Confirmed,
Shihab al-Tamimi,Iraqi Journalists Syndicate,Iraq,Killed,Murder,"February 27, 2008",https://cpj.org/data/people/shihab-al-tamimi/,Journalist,Confirmed,
Shinsuke Hashida,Freelance,Iraq,Killed,Crossfire,"May 27, 2004",https://cpj.org/data/people/shinsuke-hashida/,Journalist,Confirmed,
Shireen Abu Akleh,Al-Jazeera,Israel and the Occupied Palestinian Territory,Killed,Murder,"May 11, 2022",https://cpj.org/data/people/shireen-abu-akleh/,Journalist,Confirmed,
Shirindzhon Amirdzhonov,Tajikistan Radio,Tajikistan,Killed,Dangerous Assignment,"May 7, 1992",https://cpj.org/data/people/shirindzhon-amirdzhonov/,Journalist,Confirmed,
Shoba,O'liveechchu,Sri Lanka,Killed,Crossfire,"May 18, 2009",https://cpj.org/data/people/shoba/,Journalist,Confirmed,
Shubham Mani Tripathi,Kampu Mail,India,Killed,Murder,"June 19, 2020",https://cpj.org/data/people/shubham-mani-tripathi/,Journalist,Confirmed,
Shujaat Bukhari,Rising Kashmir,India,Killed,Murder,"June 14, 2018",https://cpj.org/data/people/shujaat-bukhari/,Journalist,Confirmed,
Shukur Hossain,Anirban,Bangladesh,Killed,Murder,"July 5, 2002",https://cpj.org/data/people/shukur-hossain/,Journalist,Confirmed,
Simao Roberto,Journal de Angola,Angola,Killed,Murder,"June 5, 1998",https://cpj.org/data/people/simao-roberto/,Journalist,Confirmed,
Simon Cumbers,BBC,Saudi Arabia,Killed,Murder,"June 6, 2004",https://cpj.org/data/people/simon-cumbers/,Journalist,Confirmed,
Simone Camilli,The Associated Press,Israel and the Occupied Palestinian Territory,Killed,Crossfire,"August 13, 2014",https://cpj.org/data/people/simone-camilli/,Journalist,Confirmed,
Siraj Abishov,AzTV,Azerbaijan,Killed,Crossfire,"June 4, 2021",https://cpj.org/data/people/siraj-abishov/,Journalist,Confirmed,
Siraj Uddin,The Nation,Pakistan,Killed,Dangerous Assignment,"February 29, 2008",https://cpj.org/data/people/siraj-uddin/,Journalist,Confirmed,
Sisay Fida,Oromia Broadcasting Network,Ethiopia,Killed,Murder,"May 9, 2021",https://cpj.org/data/people/sisay-fida/,Journalist,Confirmed,
Slavko Curuvija,"Dnevni Telegraf, Evropljanin",Yugoslavia,Killed,Murder,"April 11, 1999",https://cpj.org/data/people/slavko-curuvija/,Journalist,Confirmed,
Smail Sbaghdi,Algerian Press Service,Algeria,Killed,Murder,"September 25, 1994",https://cpj.org/data/people/smail-sbaghdi/,Journalist,Confirmed,
Smail Yefsah,Algerian State Television,Algeria,Killed,Murder,"October 18, 1993",https://cpj.org/data/people/smail-yefsah/,Journalist,Confirmed,
So'oud Muzahim al-Shoumari,Al-Baghdadia,Iraq,Killed,Murder,"April 4, 2006",https://cpj.org/data/people/sooud-muzahim-al-shoumari/,Journalist,Confirmed,
Soe Moe Tun,Daily Eleven,Myanmar,Killed,Murder,"December 13, 2016",https://cpj.org/data/people/soe-moe-tun/,Journalist,Confirmed,
Soe Naing,Freelance,Myanmar,Killed,Murder,"December 10, 2021",https://cpj.org/data/people/soe-naing/,Journalist,Confirmed,
Sohail Khan,K2 Times,Pakistan,Killed,Murder,"October 16, 2018",https://cpj.org/data/people/sohail-khan/,Journalist,Confirmed,
Sokratis Giolias,"Thema 98.9, Troktiko",Greece,Killed,Murder,"July 19, 2010",https://cpj.org/data/people/sokratis-giolias/,Journalist,Confirmed,
Soleil Balanga,Radio Monkoto Soso Aleli,Democratic Republic of the Congo,Killed,Murder,"April 16, 2015",https://cpj.org/data/people/soleil-balanga/,Journalist,Confirmed,
Sonny Alcantara,"""Quo Vadis San Pablo"" and Kokus",Philippines,Killed,Murder,"August 22, 2002",https://cpj.org/data/people/sonny-alcantara/,Journalist,Confirmed,
Soran Mama Hama,Livin,Iraq,Killed,Murder,"July 21, 2008",https://cpj.org/data/people/soran-mama-hama/,Journalist,Confirmed,
Stan Storimans,RTL Nieuws,Georgia,Killed,Crossfire,"August 12, 2008",https://cpj.org/data/people/stan-storimans/,Journalist,Confirmed,
Stanislas Ocloo,Télévision Togolaise,Angola,Killed,Dangerous Assignment,"January 9, 2010",https://cpj.org/data/people/stanislas-ocloo/,Journalist,Confirmed,
Stephan Villeneuve,#5BisProduction,Iraq,Killed,Crossfire,"June 19, 2017",https://cpj.org/data/people/stephan-villeneuve/,Journalist,Confirmed,
Stephane Charbonnier (Charb),Charlie Hebdo,France,Killed,Murder,"January 7, 2015",https://cpj.org/data/people/stephane-charbonnier-charb/,Journalist,Confirmed,
Steven Sotloff,Freelance,Syria,Killed,Murder,"August 1, 2014",https://cpj.org/data/people/steven-sotloff/,Journalist,Confirmed,
Steven Vincent,Freelance,Iraq,Killed,Murder,"August 3, 2005",https://cpj.org/data/people/steven-vincent/,Journalist,Confirmed,
Subash Chandraboas,Nilam,Sri Lanka,Killed,Murder,"April 16, 2007",https://cpj.org/data/people/subash-chandraboas/,Journalist,Confirmed,
Subramaniyam Sugitharajah,Sudar Oli,Sri Lanka,Killed,Murder,"January 24, 2006",https://cpj.org/data/people/subramaniyam-sugitharajah/,Journalist,Confirmed,
Sudad Faris,Salaheddin TV,Iraq,Killed,Crossfire,"July 7, 2017",https://cpj.org/data/people/sudad-faris/,Journalist,Confirmed,
Sudip Dutta Bhaumik,Syandan Patrika,India,Killed,Murder,"November 21, 2017",https://cpj.org/data/people/sudip-dutta-bhaumik/,Journalist,Confirmed,
Sufi Mohammad Khan,Ummat,Pakistan,Killed,Murder,"May 2, 2000",https://cpj.org/data/people/sufi-mohammad-khan/,Journalist,Confirmed,
Suhaib Adnan,Al-Baghdadia TV,Iraq,Killed,Crossfire,"March 10, 2009",https://cpj.org/data/people/suhaib-adnan/,Journalist,Confirmed,
Suhaib al-Heeti,Asiasat,Iraq,Killed,Dangerous Assignment,"May 30, 2017",https://cpj.org/data/people/suhaib-al-heeti/,Journalist,Confirmed,
Suhail Mahmoud al-Ali,Dunya TV,Syria,Killed,Murder,"January 4, 2013",https://cpj.org/data/people/suhail-mahmoud-al-ali/,Journalist,Confirmed,
Sulabh Srivastava,"ABP News,ABP Ganga",India,Killed,Murder,"June 13, 2021",https://cpj.org/data/people/sulabh-srivastava/,Journalist,Confirmed,
Suleiman Abdul-Rahim al-Ashi,Palestine,Israel and the Occupied Palestinian Territory,Killed,Murder,"May 13, 2007",https://cpj.org/data/people/suleiman-abdul-rahim-al-ashi/,Journalist,Confirmed,
Sultan Mohammed Munadi,The New York Times,Afghanistan,Killed,Dangerous Assignment,"September 9, 2009",https://cpj.org/data/people/sultan-mohammed-munadi/,Journalist,Confirmed,
Sunday Gyang Bwede,The Light Bearer,Nigeria,Killed,Murder,"April 24, 2010",https://cpj.org/data/people/sunday-gyang-bwede/,Journalist,Confirmed,
Supian Ependiyev,Groznensky Rabochy,Russia,Killed,Crossfire,"October 27, 1999",https://cpj.org/data/people/supian-ependiyev/,Journalist,Confirmed,
Suresh Linbiyo,Voice of Tigers,Sri Lanka,Killed,Crossfire,"November 27, 2007",https://cpj.org/data/people/suresh-linbiyo/,Journalist,Confirmed,
Suresh Rajak,Avenues Television,Nepal,Killed,Dangerous Assignment,"March 28, 2025",https://cpj.org/data/people/suresh-rajak/,Journalist,Confirmed,
Sylvain Gagnetau Lago,Radio Yopougon,Ivory Coast,Killed,Murder,"May 8, 2011",https://cpj.org/data/people/sylvain-gagnetau-lago/,Journalist,Confirmed,
T. Tharmalingam,Voice of Tigers,Sri Lanka,Killed,Crossfire,"November 27, 2007",https://cpj.org/data/people/t-tharmalingam/,Journalist,Confirmed,
Tabarali Saidaliev,Ba Pesh,Tajikistan,Killed,Murder,"October 21, 1993",https://cpj.org/data/people/tabarali-saidaliev/,Journalist,Confirmed,
Taha Shawkat Al-Halou,Freelance,Syria,Killed,Crossfire,"August 27, 2016",https://cpj.org/data/people/taha-shawkat-al-halou/,Journalist,Confirmed,
Tahar Djaout,Ruptures,Algeria,Killed,Murder,"June 2, 1993",https://cpj.org/data/people/tahar-djaout/,Journalist,Confirmed,
Tahir Awan,Freelance,Pakistan,Killed,Dangerous Assignment,"January 4, 2009",https://cpj.org/data/people/tahir-awan/,Journalist,Confirmed,
Tahrir Kadhim Jawad,Freelance,Iraq,Killed,Murder,"October 4, 2010",https://cpj.org/data/people/tahrir-kadhim-jawad/,Journalist,Confirmed,
Taimoor Khan,Samaa TV,Pakistan,Killed,Dangerous Assignment,"February 12, 2017",https://cpj.org/data/people/taimoor-khan/,Journalist,Confirmed,
Takieddin al-Hudhaifi,Al-Akhbariya,Yemen,Killed,Crossfire,"May 26, 2017",https://cpj.org/data/people/takieddin-al-hudhaifi/,Journalist,Confirmed,
Tamer Abdel Raouf,Al-Ahram,Egypt,Killed,Dangerous Assignment,"August 19, 2013",https://cpj.org/data/people/tamer-abdel-raouf/,Journalist,Confirmed,
Tamer al-Awam,Freelance,Syria,Killed,Crossfire,"September 9, 2012",https://cpj.org/data/people/tamer-al-awam/,Journalist,Confirmed,
Tamim Abu Muammar,Palestinian Broadcasting Corporation,Israel and the Occupied Palestinian Territory,Killed,Dangerous Assignment,"August 9, 2024",https://cpj.org/data/people/tamim-abu-muammar/,Journalist,Confirmed,
Tara Singh Hayer,Indo-Canadian Times,Canada,Killed,Murder,"November 18, 1998",https://cpj.org/data/people/tara-singh-hayer/,Journalist,Confirmed,
Taras Protsyuk,Reuters,Iraq,Killed,Crossfire,"April 8, 2003",https://cpj.org/data/people/taras-protsyuk/,Journalist,Confirmed,
Tarek El Sayed Abu Skheil,Al Quds,Israel and the Occupied Palestinian Territory,Killed,Dangerous Assignment,"March 18, 2024",https://cpj.org/data/people/tarek-el-sayed-abu-skheil/,Journalist,Confirmed,
Tareq AlSalhi,Gaza Live network,Israel and the Occupied Palestinian Territory,Killed,Dangerous Assignment,"October 15, 2024",https://cpj.org/data/people/tareq-alsalhi/,Journalist,Confirmed,
Tareq Ayyoub,Al-Jazeera,Iraq,Killed,Crossfire,"April 8, 2003",https://cpj.org/data/people/tareq-ayyoub/,Journalist,Confirmed,
Tariq Al-Maidna,Freelance,Israel and the Occupied Palestinian Territory,Killed,Dangerous Assignment,"January 29, 2024",https://cpj.org/data/people/tariq-al-maidna/,Journalist,Confirmed,
Tarun Kumar Acharya,"Kanak TV, Sambad",India,Killed,Murder,"May 27, 2014",https://cpj.org/data/people/tarun-kumar-acharya/,Journalist,Confirmed,
Tasar Omer,Freelance,Bosnia,Killed,Dangerous Assignment,"June 27, 1993",https://cpj.org/data/people/tasar-omer/,Journalist,Confirmed,
Tasneem Bkheet,Al-Saada,Israel and the Occupied Palestinian Territory,Killed,Dangerous Assignment,"October 24, 2023",https://cpj.org/data/people/tasneem-bkheet/,Journalist,Confirmed,
Tavakkal Faizulloev,Subhi Yovon,Tajikistan,Killed,Murder,"November 17, 1992",https://cpj.org/data/people/tavakkal-faizulloev/,Journalist,Confirmed,
Tayeb Bouterfif,Algerian Radio,Algeria,Killed,Murder,"October 16, 1994",https://cpj.org/data/people/tayeb-bouterfif/,Journalist,Confirmed,
Tayson Lartigue,Tijén Journalis,Haiti,Killed,Murder,"September 11, 2022",https://cpj.org/data/people/tayson-lartigue/,Journalist,Confirmed,
